PAIS,ANO,DEWEY PRINCIPAL,ESCENARIO,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,FIGURA EDICOES E PRODUCOES,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,GRUPO PANINI,27
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,LPM EDITORES,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,FRANCÉS,EDITORA WMF MARTINS FONTES,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,FRANCÉS,GRUPO PANINI,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,FRANCÉS,NOVO SECULO EDITORA,6
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,GALLEGO,COMPANHIA DAS LETRAS,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,GALLEGO,GRUPO PANINI,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,GALLEGO,HYPERION COMICS,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,DARKSIDE ENTRETENIMENTO LTDA ME,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,EDITORA BELAS LETRAS,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,GRUPO PANINI,7
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,LIVROSDEFUTEBOL,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,INGLÉS,RICARDO FASANELLO,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ITALIANO,GRUPO PANINI,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ITALIANO,MUSEU DE ARTE MODERNA DO RIO DE JANEIRO,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ITALIANO,PIPOCA E NANQUIM EDITORA LTDA,4
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,COMPANHIA DAS LETRAS,3
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,DEVIR,10
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PANINI,156
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,GRUPO PLANETA,4
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,LENGUA NO DETERMINADA,PIPOCA E NANQUIM EDITORA LTDA,6
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,DEVIR,16
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,EDITORA BELAS LETRAS,4
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,EDITORA PEQUENA ZAHAR,3
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,GRUPO PANINI,291
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,PORTUGUÉS,PERSPECTIVA,4
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ALEMÁN,DAVID BITENCOURT MOURA DE ARAUJO,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,LABORATORIO LABIRINTO,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,LEONOR FERREIRA ALVES JUNIOR,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,OBSERVATORIO DE FAVELAS,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ESPAÑOL,TREM FANTASMA,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,INGLÉS,COMPANHIA DAS LETRAS,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,INGLÉS,EDITORA BELAS LETRAS,6
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,INGLÉS,EDITORA INTRINSECA,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,INGLÉS,GRUPO PANINI,48
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,INGLÉS,NOVO SECULO EDITORA,5
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ITALIANO,EDITORA BARBANTE,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ITALIANO,EDITORA BELAS LETRAS,3
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,ITALIANO,FUNDACAO ITAU PARA A EDUCACAO E CULTURA,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,AREA27,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,DEVIR,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,EAGLEMOSS DO BRASIL PUBLICACOES E DISTRIBUICAO LTDA,5
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,EDITORA BELAS LETRAS,5
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,FUNDACAO ITAU PARA A EDUCACAO E CULTURA,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,PORTUGUÉS,AMAX EDITORA,1
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,PORTUGUÉS,EAGLEMOSS DO BRASIL PUBLICACOES E DISTRIBUICAO LTDA,20
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,PORTUGUÉS,EDITORA BELAS LETRAS,3
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,PORTUGUÉS,EDITORA TRINITAS,2
Brasil,2021,700 - Las Artes  Bellas artes y artes decorativas,portugues,PORTUGUÉS,PORTUGUÉS,GRUPO PANINI,10
Brasil,2021,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,LAFONTE,1
Brasil,2021,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,NEWTEC,1
Brasil,2021,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,PE DA LETRA,1
Brasil,2021,800 - Literatura y retórica,espanol,CATALÁN,ESPAÑOL,GRUPO PLANETA,1
Brasil,2021,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,100/CABECAS,1
Brasil,2021,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,LAFONTE,1
Brasil,2021,800 - Literatura y retórica,espanol,FRANCÉS,ESPAÑOL,VITROLA EDITORA,1
Brasil,2021,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,CHAMPAGNAT,4
Brasil,2021,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,HARLEQUIN,6
Brasil,2021,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,HARPERCOLLINS BRASIL,4
Brasil,2021,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,LIVRARIAS FAMILIA CRISTA,4
Brasil,2021,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,PE DA LETRA,16
Brasil,2021,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,FUNDACAO ANTONIO MENEGHETTI,1
Brasil,2021,800 - Literatura y retórica,espanol,ITALIANO,ESPAÑOL,LPM EDITORES,2
Brasil,2021,800 - Literatura y retórica,espanol,JAPONÉS,ESPAÑOL,EDITORA ESTACAO LIBERDADE,1
Brasil,2021,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,ANA JULIA DE SOUZA MICADEI,1
Brasil,2021,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,BIBLIOTECA ALTA CULTURA,1
Brasil,2021,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,BIBLIOTECA AZUL,1
Brasil,2021,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,EDITORA LIRE,3
Brasil,2021,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,GRUPO PLANETA,2
Brasil,2021,800 - Literatura y retórica,espanol,ÁRABE,ESPAÑOL,GRUPO EDITORIAL RECORD,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ALBANÉS,CARAVANA GRUPO EDITORIAL,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ALEMÁN,EDITORA ROCCO,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ALEMÁN,LIVROS DA RAPOSA VERMELHA,3
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,CATALÁN,HARLEQUIN,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,CATALÁN,THE GIFT BOX LTDA,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESLOVACO,EDITORA ROCCO,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,CHAMPAGNAT,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,HARLEQUIN,6
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,HARPERCOLLINS BRASIL,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,LIVRARIAS FAMILIA CRISTA,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,PE DA LETRA,16
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ESTONIO,THE GIFT BOX LTDA,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,ALLBOOK EDITORA LTDA,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,COMPANHIA DAS LETRAS,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,GRUPO EDITORIAL RECORD,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,HARPERCOLLINS BRASIL,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,FRANCÉS,LPM EDITORES,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,COMPANHIA DAS LETRAS,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,EDITORA ARQUEIRO LTDA,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,GRUPO PLANETA,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,HARPERCOLLINS BRASIL,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,GALLEGO,THE GIFT BOX LTDA,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,HÚNGARO,EDITORA ARQUEIRO LTDA,3
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,HÚNGARO,LAFONTE,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,HÚNGARO,UNIVERSO DOS LIVROS EDITORA,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,ALLBOOK EDITORA LTDA,3
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EDITORA BEZZ,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EDITORA LANDMARK,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EDITORA ROCCO,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,ROQUE ALOISIO WESCHENFELDER 17907578000,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,ALLBOOK EDITORA LTDA,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,EDITORA ARQUEIRO LTDA,2
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,EDITORA ROCCO,4
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,LEABHAR BOOKS,5
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,ITALIANO,UNIVERSO DOS LIVROS EDITORA,3
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,EDITORA ARQUEIRO LTDA,28
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,EDITORA ROCCO,19
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,LIVRARIAS FAMILIA CRISTA,25
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,PE DA LETRA,16
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,LENGUA NO DETERMINADA,UBOOK EDITORA,22
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,POLACO,CBT BRASIL MULTIMIDIA,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,POLACO,LAFONTE,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,EDITORA ARQUEIRO LTDA,145
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,EDITORA ROCCO,70
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,HARLEQUIN,67
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,HARPERCOLLINS BRASIL,75
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,PORTUGUÉS,LIVRARIAS FAMILIA CRISTA,65
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,SUECO,SKRIPT EDITORA E EVENTOS,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,TURCO,HARLEQUIN,1
Brasil,2021,800 - Literatura y retórica,ingles,INGLÉS,UZBEKO,COMPANHIA DIGITAL,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ALEMÁN,EDITORA INVERSO,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ALEMÁN,ORDEM DO GRAAL NA TERRA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ALEMÁN,SONIA CRISTINA DE ABREU PESTANA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ALEMÁN,TESSERACTUM EDITORIAL,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,CHECO,CLASS COMERCIO DE MOVEIS LTDA - ME,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,ANA JULIA DE SOUZA MICADEI,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,BIBLIOTECA ALTA CULTURA,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,BIBLIOTECA AZUL,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,EDITORA LIRE,3
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,GRUPO PLANETA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,FRANCÉS,CHRISTIANE COUVE DE MURVILLE,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,GALLEGO,EDITORA ARQUEIRO LTDA,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,GALLEGO,PLATAFORMA21,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,HÚNGARO,FLAVIA FRAZAO,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INDONESIO,PEDRO MENEZES COUTO DE OLIVEIRA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INGLÉS,GRUPO EDITORIAL RECORD,6
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INGLÉS,LEABHAR BOOKS,6
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INGLÉS,LIVRARIAS FAMILIA CRISTA,9
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INGLÉS,UBOOK EDITORA,13
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,INGLÉS,UNIVERSO DOS LIVROS EDITORA,10
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ITALIANO,COMPANHIA DAS LETRAS,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ITALIANO,EDITORA UPBOOKS,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ITALIANO,IVAN SOUZA,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ITALIANO,LAFONTE,3
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,ITALIANO,UNIVERSO DOS LIVROS EDITORA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,BERTRAND BRASIL,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,BIBLIOTECA ALTA CULTURA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,LIVRARIAS FAMILIA CRISTA,4
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,PANDORGA EDITORA E PRODUTORA LTDA,2
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,PEDRO MENEZES COUTO DE OLIVEIRA,3
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,NEERLANDÉS,BIBLIOTECA AZUL,1
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,BERTRAND BRASIL,4
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,BIBLIOTECA AZUL,6
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,GRUPO EDITORIAL RECORD,5
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,PLATAFORMA21,4
Brasil,2021,800 - Literatura y retórica,portugues,PORTUGUÉS,PORTUGUÉS,VR EDITORA,6
Brasil,2021,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,COMPANHIA DAS LETRAS,1
Brasil,2021,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,EDITORA BELAS LETRAS,1
Brasil,2021,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,EDITORA INTRINSECA,2
Brasil,2021,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,NOVA FRONTEIRA,1
Brasil,2021,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,NVERSOS EDITORA LTDA. EPP,1
Brasil,2021,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,EDITORA PAULINAS,1
Brasil,2021,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Brasil,2021,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,EDITORA KARUA LTDA,1
Brasil,2021,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,EDITORA UNISINOS,1
Brasil,2021,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,FOLHA DE S.PAULO,1
Brasil,2021,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,ORDEM DO GRAAL NA TERRA,2
Brasil,2021,900 - Geografía e historia,espanol,RUSO,ESPAÑOL,COMPANHIA DAS LETRAS,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,COMPANHIA DAS LETRAS,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,EDITORA BELAS LETRAS,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,EDITORA INTRINSECA,2
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,NOVA FRONTEIRA,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,NVERSOS EDITORA LTDA. EPP,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPERANTO,EDITORA DO CONHECIMENTO,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,ESPERANTO,UBOOK EDITORA,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,FRANCÉS,EDITORA MANOLE,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,HÚNGARO,NOVA FRONTEIRA,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,INGLÉS,EDITORA BELAS LETRAS,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,INGLÉS,TATIANNA OLIVA,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,INGLÉS,UFSC,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,KURDO,GRUPO EDITORIAL RECORD,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,AGIR EDITORA LTDA,4
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,ALLBOOK EDITORA LTDA,3
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,EDITORA BELAS LETRAS,3
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,EDITORA INTRINSECA,3
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,LENGUA NO DETERMINADA,NOVA FRONTEIRA,3
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,NEERLANDÉS,NOVA FRONTEIRA,1
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,POLACO,EDITORA ELEFANTE,2
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,COMPANHIA DAS LETRAS,6
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,EDITORA BELAS LETRAS,17
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,EDITORA INTRINSECA,10
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,HARPERCOLLINS BRASIL,7
Brasil,2021,900 - Geografía e historia,ingles,INGLÉS,PORTUGUÉS,UNESCO,8
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,EDITORA KARUA LTDA,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,EDITORA UNISINOS,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,FOLHA DE S.PAULO,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,ORDEM DO GRAAL NA TERRA,2
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,FRANCÉS,ORDEM DO GRAAL NA TERRA,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,INGLÉS,AGIR EDITORA LTDA,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,INGLÉS,EDITORA BELAS LETRAS,11
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,INGLÉS,ESTETICA TORTA,10
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,INGLÉS,LABORALIVROS,2
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,INGLÉS,NOVA FRONTEIRA,2
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,ITALIANO,MUNDOAFLORA EDICOES,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,BERTRAND BRASIL,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,COMPANHIA DIGITAL,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,CONSTRUTORES DE MEMORIAS,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,EDITORA UNIVERSIDADE DE PERNAMBUCO,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,LENGUA NO DETERMINADA,UBOOK EDITORA,3
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,PORTUGUÉS,ANEAS EDICOES LOYOLA,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,PORTUGUÉS,CATAPULTA,2
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,PORTUGUÉS,COMISSAO PASTORAL DA TERRA,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,PORTUGUÉS,COMPANHIA DAS LETRAS,1
Brasil,2021,900 - Geografía e historia,portugues,PORTUGUÉS,PORTUGUÉS,EDITORA BELAS LETRAS,2
Brasil,2024,0 - Generalidades,espanol,ALEMÁN,ESPAÑOL,COMPANHIA DAS LETRINHAS*,1
Brasil,2024,0 - Generalidades,espanol,CATALÁN,ESPAÑOL,NEWTEC,1
Brasil,2024,0 - Generalidades,espanol,COREANO,ESPAÑOL,YELLOWFANTE,1
Brasil,2024,0 - Generalidades,espanol,FRANCÉS,ESPAÑOL,ARTE DO TEMPO,1
Brasil,2024,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,BICO DE LLACRE,2
Brasil,2024,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,CATAPULTA,3
Brasil,2024,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,GIRASSOL EDICOES,4
Brasil,2024,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,HAPPY BOOKS,2
Brasil,2024,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,TODOLIVRO,6
Brasil,2024,0 - Generalidades,espanol,NEERLANDÉS,ESPAÑOL,EDITORA VIA LUDICA LTDA,3
Brasil,2024,0 - Generalidades,espanol,NEERLANDÉS,ESPAÑOL,LITERATURA DE INFANCIA EDITORA,2
Brasil,2024,0 - Generalidades,espanol,NEERLANDÉS,ESPAÑOL,VIA LACTEA,1
Brasil,2024,0 - Generalidades,espanol,PERSA,ESPAÑOL,GARATUJA,1
Brasil,2024,0 - Generalidades,espanol,POLACO,ESPAÑOL,YELLOWFANTE,1
Brasil,2024,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,CARICAHOME,2
Brasil,2024,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,CATAPULTA,5
Brasil,2024,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,FUNDACAO LUTERANA DE DIACONIA,2
